type,brand,ddr_gen,channel,capacity,clock_rate,remark,price,original_info
桌上型記憶體,十銓,DDR5,雙通道,64GB (32GB*2),3200,None,3899,"十銓 T-Force Delta 炫光RGB系列 64GB(雙通32GB*2) DDR4-3200(白色)/CL16, $3899 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,64GB (32GB*2),3600,None,3999,"十銓 T-Force Delta 炫光RGB系列 64GB(雙通32GB*2) DDR4-3600(黑色)/CL18, $3999 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,64GB (32GB*2),3600,None,3999,"十銓 T-Force Delta 炫光RGB系列 64GB(雙通32GB*2) DDR4-3600(白色)/CL18, $3999 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,32GB (16GB*2),3600,None,2400,"芝奇 G.SKILL Ripjaws V 32GB(雙通16GB*2) D4-3600 CL18 黑 F4-3600C18D-32GVK, $2400 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,32GB (16GB*2),4000,None,2600,"芝奇 G.SKILL Ripjaws V 32GB(雙通16GB*2) D4-4000 CL18 黑 F4-4000C18D-32GVK, $2600 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,64GB (32GB*2),3200,None,4650,"芝奇 G.SKILL Ripjaws V 64GB(雙通32GB*2) D4-3200 CL16 黑 F4-3200C16D-64GVK, $4650 ◆ ★ 熱賣"
桌上型記憶體,芝奇,DDR5,雙通道,64GB (32GB*2),3600,None,4690,"芝奇 G.SKILL Ripjaws V 64GB(雙通32GB*2) D4-3600 CL18 黑 F4-3600C18D-64GVK, $4690 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,16GB (8GB*2),3200,None,1900,"芝奇 G.SKILL 幻光戟 16GB(雙通8GB*2) D4-3200 CL16 黑銀 F4-3200C16D-16GTZR, $1900 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,32GB (16GB*2),3200,None,2990,"芝奇 G.SKILL 幻光戟 32GB(雙通16GB*2) D4-3200 CL16 黑銀 F4-3200C16D-32GTZR, $2990 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,32GB (16GB*2),3600,None,3400,"芝奇 G.SKILL 幻光戟 32GB(雙通16GB*2) D4-3600 CL16 黑銀 F4-3600C16D-32GTZRC, $3400 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,32GB (16GB*2),4000,None,3290,"芝奇 G.SKILL 幻光戟 32GB(雙通16GB*2) D4-4000 CL18 黑銀 F4-4000C18D-32GTZR, $3290 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,64GB (32GB*2),3200,None,5400,"芝奇 G.SKILL 幻光戟 64GB(雙通32GB*2) D4-3200 CL16 黑銀 F4-3200C16D-64GTZR限量~, $5400 ◆ ★ 熱賣"
桌上型記憶體,芝奇,DDR5,雙通道,32GB (16GB*2),3200,None,3950,"芝奇G.SKILL 皇家戟 32GB(雙通16GB*2) D4-3200 CL16 金 F4-3200C16D-32GTRG, $3950 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,32GB (16GB*2),3200,None,3890,"芝奇G.SKILL 皇家戟 32GB(雙通16GB*2) D4-3200 CL16 銀 F4-3200C16D-32GTRS, $3890 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,64GB (32GB*2),3200,None,6200,"芝奇G.SKILL 皇家戟 64GB(雙通32GB*2) D4-3200 CL16 銀 F4-3200C16D-64GTRS, $6200 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,16GB (8GB*2),3600,None,2590,"芝奇G.SKILL 焰光戟 16GB(雙通8GB*2) D4-3600 F4-3600C16D-16GTZNC[For AMD], $2590 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,32GB (16GB*2),3200,None,3150,"芝奇G.SKILL 焰光戟 32GB(雙通16GB*2) D4-3200 F4-3200C16D-32GTZN[For AMD], $3150 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,32GB (16GB*2),3600,None,3550,"芝奇G.SKILL 焰光戟 32GB(雙通16GB*2) D4-3600 F4-3600C16D-32GTZNC[For AMD], $3550 ◆ ★ 熱賣"
桌上型記憶體,芝奇,DDR5,雙通道,32GB (16GB*2),4000,None,3300,"芝奇G.SKILL 燄光戟 32GB(雙通16GB*2) D4-4000 F4-4000C18D-32GTZN[FOR R5000], $3300 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,64GB (32GB*2),3200,None,5600,"芝奇G.SKILL 焰光戟 64GB(雙通32GB*2) D4-3200 F4-3200C16D-64GTZN[For AMD], $5600 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,64GB (32GB*2),3600,None,5600,"芝奇G.SKILL 焰光戟 64GB(雙通32GB*2) D4-3600 F4-3600C18D-64GTZN[FOR AMD], $5600 ◆ ★"
桌上型記憶體,美光,DDR5,雙通道,16GB (8GB*2),3200,None,1099,"美光 Micron Crucial 16GB(雙通8GB*2) DDR4-3200(1024*8), $1099 ◆ ★"
桌上型記憶體,美光,DDR5,雙通道,64GB (32GB*2),3200,None,3999,"美光 Micron Crucial 64GB(雙通32GB*2) DDR4-3200(2048*8), $3999 ◆ ★"
桌上型記憶體,美光,DDR5,雙通道,32GB (16GB*2),3200,None,1899,"美光 Micron Crucial PRO 超頻 32GB(雙通16GB*2) DDR4-3200(電競黑), $1899 ◆ ★"
桌上型記憶體,美光,DDR5,雙通道,64GB (32GB*2),3200,None,3700,"美光 Micron Crucial PRO 超頻 64GB(雙通32GB*2) DDR4-3200(電競黑), $3700 ◆ ★"
桌上型記憶體,芝奇,DDR5,四通道,128GB (32GB*4),3200,None,11000,"芝奇G.SKILL 幻光戟 128GB(四通32GB*4) D4-3200 CL16 黑銀 F4-3200C16Q-128GTZR, $11000 ◆ ★"
桌上型記憶體,芝奇,DDR5,四通道,128GB (32GB*4),3200,None,13300,"芝奇G.SKILL 皇家戟 128GB(四通32GB*4) D4-3200 CL16 銀 F4-3200C16Q-128GTRS, $13300 ◆ ★"
桌上型記憶體,UMAX,DDR5,四通道,4GB,2666,None,419,"UMAX NB 4GB DDR4-2666(512*8), $419 ◆ ★"
桌上型記憶體,UMAX,DDR5,四通道,8GB,2400,None,439,"UMAX NB 8GB DDR4-2400(1024*8), $439 ◆ ★"
桌上型記憶體,UMAX,DDR5,四通道,8GB,2666,None,449,"UMAX NB 8GB DDR4-2666(1024*8), $449 ◆ ★"
桌上型記憶體,UMAX,DDR5,四通道,8GB,3200,None,469,"UMAX NB 8GB DDR4-3200(1024*8), $469 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR5,四通道,16GB,2400,None,819,"UMAX NB 16GB DDR4-2400(1024*8), $819 ◆ ★"
桌上型記憶體,UMAX,DDR5,四通道,16GB,2666,None,829,"UMAX NB 16GB DDR4-2666(1024*8), $829 ◆ ★"
桌上型記憶體,UMAX,DDR5,四通道,16GB,2666,None,829,"UMAX NB 16GB DDR4-2666(2048*8), $829 ◆ ★"
桌上型記憶體,UMAX,DDR5,四通道,16GB,3200,None,839,"UMAX NB 16GB DDR4-3200(1024*8), $839 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR5,四通道,16GB,3200,None,839,"UMAX NB 16GB DDR4-3200(2048*8), $839 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR5,四通道,32GB,3200,None,1639,"UMAX NB 32GB DDR4-3200(2048*8), $1639 ◆ ★ 熱賣"
桌上型記憶體,威剛,DDR5,四通道,8GB,3200,None,549,"威剛 NB 8GB DDR4-3200(AD4S320038G22-SGN)(1024*8), $549 ◆ ★"
桌上型記憶體,威剛,DDR5,四通道,16GB,3200,None,999,"威剛 NB 16GB DDR4-3200(AD4S3200716G22-SGN)(2048*8), $999 ◆ ★"
桌上型記憶體,金士頓,DDR5,四通道,8GB,2666,None,550,"金士頓 NB 8GB DDR4-2666(KVR26S19S8/8)(1024*8), $550 ◆ ★"
桌上型記憶體,金士頓,DDR5,四通道,8GB,3200,None,610,"金士頓 NB 8GB DDR4-3200(KVR32S22S8/8)(1024*8), $610 ◆ ★"
桌上型記憶體,金士頓,DDR5,四通道,16GB,2666,None,1050,"金士頓 NB 16GB DDR4-2666(KVR26S19S8/16)(2048*8), $1050 ◆ ★"
桌上型記憶體,金士頓,DDR5,四通道,16GB,3200,None,1100,"金士頓 NB 16GB DDR4-3200(KVR32S22S8/16)(2048*8), $1100 ◆ ★"
桌上型記憶體,金士頓,DDR5,四通道,32GB,3200,None,2080,"金士頓 NB 32GB D4-3200(KVR32S22D8/32)(2048*8), $2080 ◆ ★"
桌上型記憶體,美光,DDR5,四通道,8GB,3200,None,499,"美光 NB 8GB DDR4-3200(1024*8), $499 ◆ ★"
桌上型記憶體,美光,DDR5,四通道,16GB,3200,None,999,"美光 NB 16GB DDR4-3200(2048*8), $1040↘$999 ◆ ★"
桌上型記憶體,美光,DDR5,四通道,32GB,3200,None,1900,"美光 NB 32GB DDR4-3200(2048*8), $1900 ◆ ★"
桌上型記憶體,UMAX,DDR5,四通道,8GB,1600,None,679,"UMAX 8GB DDR3-1600(512*8), $679 ◆ ★ 熱賣"
桌上型記憶體,金士頓,DDR5,四通道,8G,1600,None,1150,"金士頓 8G DDR3-1600(KVR16N11/8)(512*8), $1150 ◆ ★"
桌上型記憶體,UMAX,DDR5,四通道,16GB (8G*2),1600,None,1550,"UMAX 16GB(8G*2)DDR3-1600含散熱片(512*8), $1550 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR5,四通道,4GB,1600,None,439,"UMAX NB 4GB DDR3L-1600 低電壓(512*8), $439 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR5,四通道,8GB,1600,None,699,"UMAX NB 8GB DDR3L-1600 低電壓(512*8), $699 ◆ ★ 熱賣"
桌上型記憶體,金士頓,DDR5,四通道,4GB,1600,None,620,"金士頓 NB 4GB DDR3-1600(KVR16S11S8/4)(512*8), $620 ◆ ★"
桌上型記憶體,金士頓,DDR5,四通道,4GB,1600,None,620,"金士頓 NB 4GB DDR3L-1600 低電壓(KVR16LS11/4)(512*8), $620 ◆ ★"
桌上型記憶體,金士頓,DDR5,四通道,8GB,1600,None,1150,"金士頓 NB 8GB DDR3-1600(KVR16S11/8)(512*8), $1150 ◆ ★ 熱賣"
桌上型記憶體,金士頓,DDR5,四通道,8GB,1600,None,1150,"金士頓 NB 8GB DDR3L-1600 低電壓(KVR16LS11/8)(512*8), $1150 ◆ ★"
桌上型記憶體,金士頓,DDR5,四通道,16GB,3200,None,1450,"金士頓16GB 3200MHz DDR4 ECC CL22 DIMM 2R*8 Hynix(KSM32ED8/16HD), $1350↗$1450 ◆ ★"
桌上型記憶體,金士頓,DDR5,四通道,32GB,3200,None,2680,"金士頓32GB 3200MHz DDR4 ECC CL22 DIMM 2R*8 Hynix C(KSM32ED8/32HC), $2680 ◆ ★"
桌上型記憶體,金士頓,DDR5,四通道,16GB,3200,None,1650,"金士頓16GB 3200MHz D4 ECC Reg CL22 DIMM 2R*8 Hynix D Rambus (KSM32RD8/16HDR), $1650 ◆ ★"
桌上型記憶體,金士頓,DDR5,四通道,32GB,3200,None,2650,"金士頓32GB 3200MHz D4 ECC Reg CL22 DIMM 2R*8 Hynix C Rambus (KSM32RD8/32HCR), $2650 ◆ ★"
桌上型記憶體,金士頓,DDR5,四通道,32GB,3200,None,2650,"金士頓32GB 3200MHz D4 ECC Reg CL22 DIMM 1R*4 Micron E (KSM32RS4/32MER), $2650 ◆ ★"
桌上型記憶體,金士頓,DDR5,四通道,64GB,3200,None,4950,"金士頓64GB 3200MHz D4 ECC Reg CL22 DIMM 2R*4 Hynix C Rambus (KSM32RD4/64HCR), $4950 ◆ ★"
桌上型記憶體,金士頓,DDR5,四通道,16GB,4800,None,2190,"金士頓16GB 4800MT/s D5 ECC CL40 DIMM 1Rx8 Hynix M(KSM48E40BS8KM-16HM, $2190 ◆ ★"
桌上型記憶體,金士頓,DDR5,四通道,32GB,4800,None,3990,"金士頓32GB 4800MT/s D5 ECC CL40 DIMM 2Rx8 Hynix M(KSM48E40BD8KM-32HM, $3990 ◆ ★"
桌上型記憶體,金士頓,DDR5,四通道,32GB,4800,None,4500,"金士頓32GB 4800MT/s D5 ECC Reg CL40 DIMM 1R*4 Hynix M Rambus (KSM48R40BS4TMM/32HMR), $4500 ◆ ★"
桌上型記憶體,金士頓,DDR5,四通道,64GB,4800,None,8200,"金士頓64GB 4800MT/s D5 ECC Reg CL40 DIMM 2R*4 Hynix M Rambus (KSM48R40BD4TMM/64HMR), $8200 ◆ ★"
桌上型記憶體,UMAX,DDR5,雙通道,16GB (8GB*2),4800,None,1499,"UMAX 16GB(雙通8GB*2) DDR5 4800/CL40 含散熱片, $1499 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR5,雙通道,32GB (16GB*2),4800,None,2599,"UMAX 32GB(雙通16GB*2) DDR5 4800/CL40 含散熱片, $2599 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR5,雙通道,64GB (32GB*2),4800,None,5099,"UMAX 64GB(雙通32GB*2) DDR5 4800/CL40 含散熱片, $5099 ◆ ★"
桌上型記憶體,威剛,DDR5,雙通道,32GB (16GB*2),6400,None,3999,"威剛 32GB(雙通16GB*2) D5 6400/CL32 LancerRGB(AX5U6400C3216G-DCLARBK)黑, $3999 ◆ ★ 熱賣"
桌上型記憶體,威剛,DDR5,雙通道,32GB (16GB*2),6400,None,3999,"威剛 32GB(雙通16GB*2) D5 6400/CL32 LancerRGB(AX5U6400C3216G-DCLARWH)白, $3999 ◆ ★ 熱賣"
桌上型記憶體,威剛,DDR5,雙通道,32GB (16GB*2),6600,None,5699,"威剛 32GB(雙通16GB*2) D5 6600/CL32 Lancer RGB ROG-CERTIFIED 聯名款, $5699 ◆ ★ 熱賣"
桌上型記憶體,威剛,DDR5,雙通道,32GB (16GB*2),6800,None,5699,"威剛32GB(雙通16GB*2)D5 6800/CL34 Lancer RGB(AX5U6800C3416G-DCLARBK)黑, $5699 ◆ ★ 熱賣"
桌上型記憶體,威剛,DDR5,雙通道,32GB (16GB*2),6800,None,5699,"威剛32GB(雙通16GB*2)D5 6800/CL34 Lancer RGB(AX5U6800C3416G-DCLARWH白, $5699 ◆ ★ 熱賣"
桌上型記憶體,威剛,DDR5,雙通道,32GB (16GB*2),7200,None,5499,"威剛32GB(雙通16GB*2)D5 7200/CL34 LancerRGB(AX5U7200C3416G-DCLARBK)黑, $5499 ◆ ★ 熱賣"
桌上型記憶體,威剛,DDR5,雙通道,32GB (16GB*2),7200,None,5499,"威剛32GB(雙通16GB*2)D5 7200/CL34 LancerRGB(AX5U7200C3416G-DCLARWH)白, $5499 ◆ ★ 熱賣"
桌上型記憶體,威剛,DDR5,雙通道,48GB (24GB*2),6400,None,5399,"威剛48GB(24GB*2)D5 6400/CL32 Lancer Blade RGB(AX5U6400C3224G-DTLABRBK)黑, $5399 ◆ ★ 熱賣"
桌上型記憶體,威剛,DDR5,雙通道,48GB (24GB*2),6400,None,5399,"威剛48GB(24GB*2)D5 6400/CL32 Lancer Blade RGB(AX5U6400C3224G-DTLABRWH)白, $5399 ◆ ★ 熱賣"
桌上型記憶體,威剛,DDR5,雙通道,64GB (32GB*2),6400,None,7199,"威剛64GB(雙通32GB*2)D5 6400/CL32 LancerRGB(AX5U6400C3232G-DCLARBK)黑, $7199 ◆ ★ 熱賣"
桌上型記憶體,威剛,DDR5,雙通道,64GB (32GB*2),6400,None,7199,"威剛64GB(雙通32GB*2)D5 6400/CL32 LancerRGB(AX5U6400C3232G-DCLARWH)白, $7199 ◆ ★ 熱賣"
桌上型記憶體,十銓,DDR5,雙通道,32GB (16GB*2),5600,None,2599,"十銓ELITE 32GB(雙通道16GB*2) DDR5 5600/CL46, $2599 ◆ ★"
桌上型記憶體,KLEVV,DDR5,雙通道,32GB (16GB*2),6400,None,3499,"KLEVV(科賦)32GB(雙通道16GB*2) DDR5 6400/CL32 BOLT V, $3499 ◆ ★"
桌上型記憶體,KLEVV,DDR5,雙通道,32GB (16GB*2),6000,None,3399,"KLEVV(科賦)32GB(雙通道16GB*2) DDR5 6000/CL40 CRAS XR5 RGB, $3399 ◆ ★ 熱賣"
桌上型記憶體,KLEVV,DDR5,雙通道,32GB (16GB*2),6200,None,3799,"KLEVV(科賦)32GB(雙通道16GB*2) DDR5 6200/CL40 CRAS XR5 RGB, $3799 ◆ ★ 熱賣"
桌上型記憶體,KLEVV,DDR5,雙通道,32GB (16GB*2),7200,None,5599,"KLEVV(科賦)32GB(雙通道16GB*2) DDR5 7200/CL36 CRAS XR5 RGB, $5599 ◆ ★"
桌上型記憶體,金士頓,DDR5,雙通道,32GB (16GB*2),6400,None,4900,"金士頓 32GB(雙通16GB*2) DDR5-6400 FURY Renegade RGB黑(KF564C32RSAK2-32), $4900 ◆ ★ 熱賣"
桌上型記憶體,金士頓,DDR5,雙通道,32GB (16GB*2),7200,None,6600,"金士頓 32GB(雙通16GB*2) DDR5-7200 FURY Renegade RGB黑(KF572C38RSAK2-32), $6600 ◆ ★ 熱賣"
桌上型記憶體,金士頓,DDR5,雙通道,32GB (16GB*2),7200,None,6600,"金士頓 32GB(雙通16GB*2) DDR5-7200 FURY Renegade RGB銀白(KF572C38RWAK2-32), $6600 ◆ ★ 熱賣"
桌上型記憶體,十銓,DDR5,雙通道,32GB (16GB*2),5200,None,2799,"十銓 T-Force Vulcan 火神散熱片系列 32GB(雙通16GB*2) DDR5-5200/CL40 黑色, $2799 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,32GB (16GB*2),5200,None,2799,"十銓 T-Force Vulcan 火神散熱片系列 32GB(雙通16GB*2) DDR5-5200/CL40 紅色, $2799 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,32GB (16GB*2),6000,None,3199,"十銓 T-Force Vulcan 火神散熱片系列 32GB(雙通16GB*2)DDR5-6000/CL38 黑色, $3199 ◆ ★ 熱賣"
桌上型記憶體,十銓,DDR5,雙通道,32GB (16GB*2),6000,None,3199,"十銓 T-Force Vulcan 火神散熱片系列 32GB(雙通16GB*2)DDR5-6000/CL38 紅色, $3199 ◆ ★ 熱賣"
桌上型記憶體,十銓,DDR5,雙通道,32GB (16GB*2),6400,None,3499,"十銓 T-Force Vulcan 火神散熱片系列 32GB(雙通16GB*2)DDR5-6400/CL40 黑色, $3199↗$3499 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,32GB (16GB*2),6400,None,3499,"十銓 T-Force Vulcan 火神散熱片系列 32GB(雙通16GB*2)DDR5-6400/CL40 紅色, $3199↗$3499 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,32GB (16GB*2),6000,None,3399,"十銓T-Force Delta 炫光RGB系列 32GB(雙通16GB*2) DDR5-6000/CL38 黑色, $3399 ◆ ★ 熱賣"
桌上型記憶體,十銓,DDR5,雙通道,32GB (16GB*2),6000,None,3399,"十銓T-Force Delta 炫光RGB系列 32GB(雙通16GB*2) DDR5-6000/CL38 白色, $3399 ◆ ★ 熱賣"
桌上型記憶體,十銓,DDR5,雙通道,32GB (16GB*2),6000,None,3499,"十銓T-Force Delta 炫光RGB系列 32GB(雙通16GB*2) DDR5-6000/CL30 白色, $3499 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,32GB (16GB*2),6400,None,3599,"十銓T-Force Delta 炫光RGB系列 32GB(雙通16GB*2) DDR5-6400/CL40 黑色, $3599 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,32GB (16GB*2),6400,None,3599,"十銓T-Force Delta 炫光RGB系列 32GB(雙通16GB*2) DDR5-6400/CL40 白色, $3599 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,32GB (16GB*2),7200,None,3999,"十銓T-Force Delta 炫光RGB系列 32GB(雙通16GB*2) DDR5-7200/CL34 黑色, $3999 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,32GB (16GB*2),7200,None,3999,"十銓T-Force Delta 炫光RGB系列 32GB(雙通16GB*2) DDR5-7200/CL34 白色, $3999 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,64GB (32GB*2),6000,None,6199,"十銓T-Force Delta 炫光RGB系列 64GB(雙通32GB*2) DDR5-6000/CL38 黑色, $6199 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,64GB (32GB*2),6000,None,6199,"十銓T-Force Delta 炫光RGB系列 64GB(雙通32GB*2) DDR5-6000/CL38 白色, $6199 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,32GB (16GB*2),6400,None,3699,"十銓T-CREATE EXPERT 引領者32GB(雙通16GB*2) DDR5-6400/CL32 黑色, $3699 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,32GB (16GB*2),6400,None,3699,"十銓T-CREATE EXPERT 引領者32GB(雙通16GB*2) DDR5-6400/CL32 白色, $3699 ◆ ★"
桌上型記憶體,美光,DDR5,雙通道,64GB (32GB*2),4800,None,5399,"美光Micron Crucial 64GB(雙通32GB*2) DDR5 4800/CL40, $5399 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,32GB (16G*2),5600,None,4100,"芝奇G.SKILL幻鋒戟RGB 32GB(雙通16G*2) D5-5600銀(F5-5600J3636C16GX2-TZ5RS), $4100 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,32GB (16G*2),5600,None,4100,"芝奇G.SKILL幻鋒戟RGB 32GB(雙通16G*2) D5-5600黑(F5-5600J3636C16GX2-TZ5RK), $4100 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,32GB (16G*2),6000,None,4200,"芝奇G.SKILL 幻鋒戟RGB 32GB(雙通16G*2) D5-6000黑( F5-6000J3636F16GX2-TZ5RK), $4200 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,32GB (16G*2),6000,None,4200,"芝奇G.SKILL 幻鋒戟RGB 32GB(雙通16G*2) D5-6000白( F5-6000J3636F16GX2-TZ5RW), $4200 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,32GB (16G*2),6400,None,4350,"芝奇G.SKILL 幻鋒戟RGB 32GB(雙通16G*2) D5-6400黑( F5-6400J3239G16GX2-TZ5RK), $4350 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,32GB (16G*2),6400,None,4350,"芝奇G.SKILL 幻鋒戟RGB 32GB(雙通16G*2) D5-6400白( F5-6400J3239G16GX2-TZ5RW), $4350 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,32GB (16G*2),7200,None,4800,"芝奇G.SKILL幻鋒戟RGB 32GB(雙通16G*2) D5-7200銀(F5-7200J3445G16GX2-TZ5RS), $4800 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,32GB (16G*2),7200,None,4800,"芝奇G.SKILL幻鋒戟RGB 32GB(雙通16G*2) D5-7200黑(F5-7200J3445G16GX2-TZ5RK), $4800 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,48GB (24G*2),8000,None,9490,"芝奇G.SKILL幻鋒戟RGB 48GB(雙通24G*2)D5-8000黑(F5-8000J4048F24GX2-TZ5RK, $9490 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,48GB (24G*2),8000,None,9490,"芝奇G.SKILL幻鋒戟RGB 48GB(雙通24G*2)D5-8000白F5-8000J4048F24GX2-TZ5RW, $9490 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,64GB (32G*2),5600,None,7400,"芝奇G.SKILL 幻鋒戟RGB 64GB(雙通32G*2) D5-5600黑( F5-5600J3636D32GX2-TZ5RK), $7400 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,32G (32G*2),6000,None,6980,"芝奇G.SKILL幻鋒戟RGB(雙通32G*2) D5-6000黑(F5-6000J3040G32GX2-TZ5RK)~限量~, $6980 ◆ ★ 熱賣"
桌上型記憶體,芝奇,DDR5,雙通道,32G (32G*2),6000,None,6980,"芝奇G.SKILL幻鋒戟RGB(雙通32G*2) D5-6000白(F5-6000J3040G32GX2-TZ5RW)~限量~, $6980 ◆ ★ 熱賣"
桌上型記憶體,芝奇,DDR5,雙通道,64GB (32G*2),6400,None,8200,"芝奇G.SKILL幻鋒戟RGB 64GB(雙通32G*2) D5-6400黑(F5-6400J3239G32GX2-TZ5RK), $8200 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,64GB (32G*2),6400,None,8200,"芝奇G.SKILL幻鋒戟RGB 64GB(雙通32G*2) D5-6400白(F5-6400J3239G32GX2-TZ5RW), $8200 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,32GB (16G*2),5600,None,3390,"芝奇G.SKILL Ripjaws S5焰刃32GB(雙通16G*2)D5-5600黑( F5-5600J3636C16GX2-RS5K), $3390 ◆ ★ 熱賣"
桌上型記憶體,芝奇,DDR5,雙通道,32GB (16G*2),6000,None,3490,"芝奇G.SKILL Ripjaws S5焰刃32GB(雙通16G*2)D5-6000黑( F5-6000J3636F16GX2-RS5K), $3490 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,64GB (32G*2),5600,None,6800,"芝奇G.SKILL Ripjaws S5焰刃64GB(雙通32G*2)D5-5600黑( F5-5600J3636D32GX2-RS5K), $6800 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,64GB (32G*2),5600,None,6800,"芝奇G.SKILL Ripjaws S5焰刃64GB(雙通32G*2)D5-5600白( F5-5600J3636D32GX2-RS5W), $6800 ◆ ★ 熱賣"
桌上型記憶體,芝奇,DDR5,雙通道,64GB (32G*2),6000,None,7090,"芝奇G.SKILL Ripjaws S5焰刃64GB(32G*2)D5-6000黑(F5-6000J3040G32GX2-RS5K), $7090 ◆ ★ 熱賣"
桌上型記憶體,芝奇,DDR5,雙通道,64GB (32G*2),6000,None,7090,"芝奇G.SKILL Ripjaws S5焰刃64GB(32G*2)D5-6000白(F5-6000J3040G32GX2-RS5W), $7090 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR5,雙通道,8GB,4800,None,699,"UMAX NB 8GB DDR5 4800/CL40, $699 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR5,雙通道,16GB,4800,None,1259,"UMAX NB 16GB DDR5 4800/CL40, $1259 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR5,雙通道,32GB,4800,None,2399,"UMAX NB 32GB DDR5 4800/CL40, $2399 ◆ ★"
桌上型記憶體,UMAX,DDR5,雙通道,8GB,5600,None,749,"UMAX NB 8GB DDR5 5600/CL46, $749 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR5,雙通道,16GB,5600,None,1299,"UMAX NB 16GB DDR5 5600/CL46, $1299 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR5,雙通道,32GB,5600,None,2649,"UMAX NB 32GB DDR5 5600/CL46, $2649 ◆ ★"
桌上型記憶體,威剛,DDR5,雙通道,8GB,4800,None,729,"威剛 NB 8GB DDR5 4800(AD5S48008G-S)/CL40, $729 ◆ ★"
桌上型記憶體,威剛,DDR5,雙通道,16GB,4800,None,1299,"威剛 NB 16GB DDR5 4800(AD5S480016G-S)/CL40, $1299 ◆ ★"
桌上型記憶體,威剛,DDR5,雙通道,32GB,4800,None,2499,"威剛 NB 32GB DDR5-4800/CL40 (AD5S480032G-S), $2499 ◆ ★"
桌上型記憶體,威剛,DDR5,雙通道,8GB,5600,None,859,"威剛 NB 8GB DDR5-5600/CL46 (AD5S56008G-S), $859 ◆ ★"
桌上型記憶體,威剛,DDR5,雙通道,16GB,5600,None,1350,"威剛 NB 16GB DDR5-5600/CL46 (AD5S560016G-S), $1350 ◆ ★"
桌上型記憶體,威剛,DDR5,雙通道,32GB,5600,None,2699,"威剛 NB 32GB DDR5-5600/CL46 (AD5S560032G-S), $2699 ◆ ★"
